Issue Date;Invoice;Boarding Location;Seller;PO;Operation;Customer;CNPJ/CPF;Product;Code;Qty;Tax (IPI);Net Unit Value.;Gross Unit Value.;Total without tax;Total with tax;Freight;Discount Amount;Status;Delivery Date;Notes;Cliente;Contrato
04/05/2026;1210;CURITIBA;;4504400016;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
04/05/2026;1209;CURITIBA;;4504400021;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
04/05/2026;1207;CURITIBA;;4504400027;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
04/05/2026;1206;CURITIBA;;4504400033;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
04/05/2026;1205;CURITIBA;;4504400042;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
04/05/2026;1204;CURITIBA;;4504400067;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
04/05/2026;1203;CURITIBA;;4504400081;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
04/05/2026;1202;CURITIBA;;4504399607;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
04/05/2026;1201;CURITIBA;;4504399936;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
04/05/2026;1200;CURITIBA;;4504397178;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
04/05/2026;1179;CURITIBA;;4504401000;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
04/05/2026;1180;CURITIBA;;4504400997;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
04/05/2026;1181;CURITIBA;;4504401003;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1320;CURITIBA;;4504430969;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1319;CURITIBA;;4504430921;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1318;CURITIBA;;4504431485;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1316;CURITIBA;;4504431478;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1315;CURITIBA;;4504431473;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1314;CURITIBA;;4504431065;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1312;CURITIBA;;4504431053;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1131;CURITIBA;;4504430934;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1310;CURITIBA;;4504430929;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1329;CURITIBA;;4504430942;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1327;CURITIBA;;4504431539;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1328;CURITIBA;;4504431546;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1325;CURITIBA;;4504431519;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1326;CURITIBA;;4504431532;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1324;CURITIBA;;4504431512;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1323;CURITIBA;;4504431507;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1322;CURITIBA;;4504431502;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
19/05/2026;1321;CURITIBA;;4504431042;SALE;COPEL DISTRIBUICAO SA;04.368.898/0001-06;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES 80KWH/MES 127V;9159610000;1;;32034,78;32034,78;32034,78;32034,78;;;Current;;;;
26/05/2026;214;MANAUS;;LIVTEI526077;RESALE;TEIXEIRA COMERCIO DE EQUIPAMENTOS ELETRONICOS LTDA;39.492.416/0001-00; KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;9191271063;25;0,00%;92,8;92,8;2320;2320;;;Current;;;;
08/05/2026;1281;CURITIBA;;LIVMMGV0701287;RESALE;MG VOLTS ELETROPOSTOS LTDA;65.126.540/0001-61;"PEDESTAL PARA ESTACAO DE RECARGA DC30KW; 200X80MM; ACO CARBONO 1020; COM FURACOES; PINTURA ELETROSTATICA; E PARABOLTS";9192220364;1;5,00%;2300;2415;2300;2415;;;Current;;;;
12/05/2026;1295;CURITIBA;;LIVHBIO0701293;RESALE;BIOMOTORS S.R.L.;-;CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;15;0,00%;1224,325333;1224,325333;18364,88;18364,88;;;Current;;;;
13/05/2026;1298;CURITIBA;;1347590822;RESALE;MEVO ENERGY COMPANY SAS;-;CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;30;0,00%;1224,425;1224,425;36732,75;36732,75;;;Current;;;;
14/05/2026;1303;CURITIBA;;LIVMZUU0701285;RESALE;ZUUZ - MOBILIDADE ELETRICA LTDA;44.040.465/0001-41;CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;16;9,75%;1731,2075;1900,000231;27699,32;30400,0037;;;Current;;;;
20/05/2026;1330;CURITIBA;;1350674762;RESALE;ROBSON BERETTA BELTRAME;632.962.500-00;CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;1;9,75%;1913,44;2100,0004;1913,44;2100,0004;;;Current;;;;
20/05/2026;1331;CURITIBA;;LIVMGRE0001381 ;RESALE;GREENV MOBILIDADE ELETRICA BRASIL S.A;13.252.686/0001-50;CARREGADOR (CA) INTELIGENTE PARA VE ICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;112;9,75%;1366,742589;1499,999992;153075,17;167999,9991;;;Current;;;;
27/05/2026;1343;CURITIBA;;LIVNEO526090;RESALE;NEOCHARGE LTDA;50.943.374/0001-19;CARREGADOR VEICULAR| LIVOLTEK | C 7.3KW | ATOM | 230V | 32A | CABO 5M | 1XTIPO 2 | BT | WI-FI | ETH | HARDWARE A21 | BO;A0070230E11R11302;7;9,75%;1275,625714;1399,999221;8929,38;9799,99455;;;Current;;;;
26/05/2026;4371;FORTALEZA;;LIVGRE526071;RESALE;GREENV MOBILIDADE ELETRICA BRASIL S.A;13.252.686/0001-50;CARREGADOR VEICULAR| LIVOLTEK | C 7.3KW | ATOM | 230V | 32A | CABO 5M | 1XTIPO 2 | BT | WI-FI | ETH | HARDWARE A21 | BO;A0070230E11R11302;56;9,75%;1366,742679;1500,00009;76537,59;84000,00503;;;Current;;;;
29/05/2026;4471;FORTALEZA;;LIVPAR526085;RESALE;PARKSTROM DO BRASIL LTDA;39.740.619/0001-78;CARREGADOR VEICULAR| LIVOLTEK | C 7.3KW | ATOM | 230V | 32A | CABO 5M | 1XTIPO 2 | BT | WI-FI | ETH | HARDWARE A21 | BO;A0070230E11R11302;20;9,75%;1640,091;1799,999873;32801,82;35999,99745;;;;;;;
14/05/2026;1303;CURITIBA;;LIVMZUU0701285;RESALE;ZUUZ - MOBILIDADE ELETRICA LTDA;44.040.465/0001-41;UNIDADES PARA ABASTECIMENTO ELETRICO VEICULAR 22KW (A0220400E11R11002;A0220400E11R11002;5;9,75%;2733,486;3000,000885;13667,43;15000,00443;;;Current;;;;
12/05/2026;1295;CURITIBA;;LIVHBIO0701293;RESALE;BIOMOTORS S.R.L.;-;CARREGADOR DE ACUMULADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 2,POTENCIA, 22.000W;A0220400E11R11004;5;0,00%;1567,136;1567,136;7835,68;7835,68;;;Current;;;;
20/05/2026;1331;CURITIBA;;LIVMGRE0001381 ;RESALE;GREENV MOBILIDADE ELETRICA BRASIL S.A;13.252.686/0001-50;CARREGADOR VEICULAR | LIVOLTEK | CA 22KW | ATOM | 400V | 32A | CABO 5M | 1XTIPO 2 | BT | WI-FI (FC41D) | BOTAO DE EMERGE;A0220400E11R11004;56;9,75%;2004,555714;2199,999896;112255,12;123199,9942;;;Current;;;;
26/05/2026;1339;CURITIBA;;LIVEUR526072;RESALE;EUROVIA AUTO LTDA;60.933.323/0001-60;CARREGADOR VEICULAR | LIVOLTEK | CA 22KW | ATOM | 400V | 32A | CABO 5M | 1XTIPO 2 | BT | WI-FI (FC41D) | BOTAO DE EMERGE;A0220400E11R11004;3;9,75%;4464,693333;4900,000933;13394,08;14700,0028;;;Current;;;;
27/05/2026;1343;CURITIBA;;LIVNEO526090;RESALE;NEOCHARGE LTDA;50.943.374/0001-19; CARREGADOR VEICULAR | LIVOLTEK | CA 22KW | ATOM | 400V | 32A | CABO 5M| 1XTIPO 2 | BT | WI-FI (FC41D) | RFID | BOTAO DE;A0220400E11R11005;18;9,75%;1275,626667;1400,000267;22961,28;25200,0048;;;Current;;;;
05/05/2026;3959;FORTALEZA;;LIVDMIN0701269;RESALE;MINHA CASA SOLAR LTDA;44.706.010/0001-12;BATERIA RECARREGAVEL DE ION DE LITIO (BLF51-5R31001);BLF51-5R31001;8;11,25%;3370,79;3750,003875;26966,32;30000,031;;;Current;;;;
05/05/2026;3959;FORTALEZA;;LIVDMIN0701269;RESALE;MINHA CASA SOLAR LTDA;44.706.010/0001-12;MODULO DE ACUMULADORES ELETRICOS 100AH (BLF-B51100R21001);BLF-B51100R21001;12;11,25%;3370,79;3750,003875;40449,48;45000,0465;;;Current;;;;
05/05/2026;3959;FORTALEZA;;LIVDMIN0701269;RESALE;MINHA CASA SOLAR LTDA;44.706.010/0001-12; MODULOS DE ACUMULADORES ELETRICOS DE IONS DE LITIO(BATERIA DE LITIO 51,2V 150AH 7.68KWH BLF- B1150);BLF-B51150R11001;3;11,25%;4808,99;5350,001375;14426,97;16050,00413;;;Current;;;;
04/05/2026;1178;CURITIBA;;LIVMEMO0701229;SALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;" CARREGADOR VE LIVOLTEK CC MOTION CO MPACT 30 KW; 400VAC;CABO 5M; 100 A; RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAFDR11003;1;9,75%;25968,11;28500,00073;25968,11;28500,00073;;;Current;;;;
04/05/2026;1193;CURITIBA;;LIVMEMO0701230;RESALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;" CARREGADOR VE LIVOLTEK CC MOTION CO MPACT 30 KW; 400VAC;CABO 5M; 100 A; RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAFDR11003;1;9,75%;25968,11;28500,00073;25968,11;28500,00073;;;Current;;;;
04/05/2026;1194;CURITIBA;;1339613932;RESALE;EUROVILLE GWM VEICULOS E PECAS LTDA;48.337.247/0005-58;" CARREGADOR VE LIVOLTEK CC MOTION CO MPACT 30 KW; 400VAC;CABO 5M; 100 A; RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAFDR11003;1;9,75%;20514,81;22515,00398;20514,81;22515,00398;;;Current;;;GWN;1345715387
05/05/2026;1214;CURITIBA;;LIVMEMO0701231;RESALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;" CARREGADOR VE LIVOLTEK CC MOTION CO MPACT 30 KW; 400VAC;CABO 5M; 100 A; RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAFDR11003;1;9,75%;25968,11;28500,00073;25968,11;28500,00073;;;Current;;;;
12/05/2026;1293;CURITIBA;;LIVMDIM0001380;RESALE;DIMAS GWM COMERCIO DE AUTOMOVEIS IMPORTADOS LTDA;48.785.806/0001-69;" CARREGADOR VE LIVOLTEK CC MOTION CO MPACT 30 KW; 400VAC;CABO 5M; 100 A; RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAFDR11003;1;9,75%;20514,81;22515,00398;20514,81;22515,00398;;;Current;;;GWN;1345715387
26/05/2026;1339;CURITIBA;;LIVEUR526072;RESALE;EUROVIA AUTO LTDA;60.933.323/0001-60;" CARREGADOR VE LIVOLTEK CC MOTION CO MPACT 30 KW; 400VAC;CABO 5M; 100 A; RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAFDR11003;4;9,75%;30068,3375;33000,00041;120273,35;132000,0016;;;Current;;;;
12/05/2026;1290;CURITIBA;;LIVMKIV0701284;RESALE;KIVIA PAULA DOMINGOS DA SILV;097.853.504-95;MOTION COMPACT 40KW 400VAC-1000VDC  2XCCS2 133A MONTAGEM NA PAREDE POSICAO POS RESERVA MODULO 4G ANATEL;C04010E2EAFER11003;1;9,75%;39179,95;42999,99513;39179,95;42999,99513;;;Current;;;;
04/05/2026;1190;CURITIBA;;1339614446;RESALE;EUROVILLE GWM VEICULOS E PECAS LTDA;48.337.247/0008-09;"CARREGADOR VE LIVOLTEK CC MOTION COMPACT 60 KW; 400VAC;CABO 5M; 200 A;  RFID; ETHERNET; 4G; CABO 2XCCS2";C06010E2EAFGR11003;1;9,75%;46041,91;50530,99623;46041,91;50530,99623;;;Current;;;GWN;1345715387
05/05/2026;1245;CURITIBA;;LIVMBET0701295;RESALE;BETRAL VEICULOS ELETRICOS LTDA;60.618.475/0001-78;"CARREGADOR VE LIVOLTEK CC MOTION COMPACT 60 KW; 400VAC;CABO 5M; 200 A;  RFID; ETHERNET; 4G; CABO 2XCCS2";C06010E2EAFGR11003;1;0,00%;50531;50531;50531;50531;;;Current;;;;
06/05/2026;1275;CURITIBA;;1339614741;RESALE;EUROVILLE GWM VEICULOS E PECAS LTDA;48.337.247/0006-39;"CARREGADOR VE LIVOLTEK CC MOTION COMPACT 60 KW; 400VAC;CABO 5M; 200 A;  RFID; ETHERNET; 4G; CABO 2XCCS2";C06010E2EAFGR11003;1;9,75%;46041,91;50530,99623;46041,91;50530,99623;;;Current;;;GWN;1345715387
12/05/2026;1292;CURITIBA;;LIVMDIM0001377;RESALE;DIMAS GWM COMERCIO DE AUTOMOVEIS IMPORTADOS LTDA;48.785.806/0001-69;"CARREGADOR VE LIVOLTEK CC MOTION COMPACT 60 KW; 400VAC;CABO 5M; 200 A;  RFID; ETHERNET; 4G; CABO 2XCCS2";C06010E2EAFGR11003;1;9,75%;46041,91;50530,99623;46041,91;50530,99623;;;Current;;;GWN;1345715387
29/05/2026;1351;CURITIBA;;LIVMBP526074;RESALE;MB PAR LTDA;37.424.341/0001-02;"CARREGADOR VE LIVOLTEK CC MOTION COMPACT 60 KW; 400VAC;CABO 5M; 200 A;  RFID; ETHERNET; 4G; CABO 2XCCS2";C06010E2EAFGR11003;3;9,75%;36674,26;40250,00035;110022,78;120750,0011;;;Current;;;;
08/05/2026;1281;CURITIBA;;LIVMMGV0701287;RESALE;MG VOLTS ELETROPOSTOS LTDA;65.126.540/0001-61;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;1;9,75%;27744,87;30449,99483;27744,87;30449,99483;;;Current;;;;
08/05/2026;1283;CURITIBA;;LIVMEMO1025032;RESALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;1;9,75%;29742,92;32642,8547;29742,92;32642,8547;;;Current;;;;
21/05/2026;1333;CURITIBA;;LIVNEO526062;RESALE;NEOSOLAR ENERGIA LTDA;12.420.339/0003-9; INVERSORES PARA SISTEMAS FOTOVOLTAICOS ON-GRID GT1 -10KT2R11004;GT1-10KT211004;5;9,75%;2133,03;2341,000425;10665,15;11705,00213;;;Current;;;;
04/05/2026;1189;CURITIBA;;LIVDMIN0701272;RESALE;L E F COMERCIO  PROJETOS E CONSULTORIA LTDA;11.945.569/0001-46; INVERSORES PARA SISTEMAS FOTOVOLTAICOS ON-GRID GT1 -10KT2R11004;GT1-10KT2R11004;2;9,75%;2268,79;2489,997025;4537,58;4979,99405;;;Current;;;;
15/05/2026;210;MANAUS;;LIVPLUX0701301;SALE;LUXX ENERGY INSTALACAO E MANUTENCAO ELETRICA LTDA;42.625.084/0001-0;INVERSORES PARA SISTEMAS FOTOVOLTAICOS ON-GRID GT1 -10KT2R11004;GT1-10KT2R11004;1;0,00%;3570;3570;3570;3570;;;Current;;;;
28/05/2026;217;MANAUS;;LIVBAE526067;RESALE;B A ELETRICA LTDA;02.887.535/0001-51;INVERSORES PARA SISTEMAS FOTOVOLTAICOS ON-GRID GT1 -10KT2R11004;GT1-10KT2R11004;2;0,00%;3567;3567;7134;7134;;;Current;;;;
28/05/2026;218;MANAUS;;LIVDLM526078;RESALE;DLM ACESSORIA DE VENDAS LTDA;45.070.536/0001-11;INVERSORES PARA SISTEMAS FOTOVOLTAICOS ON-GRID GT1 -10KT2R11004;GT1-10KT2R11004;1;0,00%;3570;3570;3570;3570;;;Current;;;;
29/05/2026;4470;FORTALEZA;;LIVDSOL0001389;RESALE;SOLAR LIFE ENERGY LTDA;00.823.358/0001-14;INVERSORES PARA SISTEMAS FOTOVOLTAICOS ON-GRID GT1 -10KT2R11004;GT1-10KT2R11004;16;9,75%;2340,109375;2568,270039;37441,75;41092,32063;;;Current;;;;
04/05/2026;1189;CURITIBA;;LIVDMIN0701272;RESALE;L E F COMERCIO  PROJETOS E CONSULTORIA LTDA;11.945.569/0001-46;INVERSOR ON-GRID MONOFASICO GT1-5KD2 220V AFCI;GT1-5KD2R11008;9;9,75%;1275,63;1400,003925;11480,67;12600,03533;;;Current;;;;
04/05/2026;1189;CURITIBA;;LIVDMIN0701272;RESALE;L E F COMERCIO  PROJETOS E CONSULTORIA LTDA;11.945.569/0001-46; INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT1-6KD2R11008;GT1-6KD2R11008;5;9,75%;1448,75;1590,003125;7243,75;7950,015625;;;Current;;;;
21/05/2026;1333;CURITIBA;;LIVNEO526062;RESALE;NEOSOLAR ENERGIA LTDA;12.420.339/0003-9; INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT1-6KD2R11008;GT1-6KD2R11008;35;9,75%;1405,922571;1543,000022;49207,29;54005,00077;;;Current;;;;
19/05/2026;4257;FORTALEZA;;LIVDROT0001396;RESALE;ROTEX CONSTRUCOES E SERVICOS LTDA;31.276.477/0001-28; INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT1-6KD2R11008;GT1-6KD2R11008;10;0,00%;1700;1700;17000;17000;;;Current;;;;
29/05/2026;4470;FORTALEZA;;LIVDSOL0001389;RESALE;SOLAR LIFE ENERGY LTDA;00.823.358/0001-14; INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT1-6KD2R11008;GT1-6KD2R11008;8;9,75%;1527,80875;1676,770103;12222,47;13414,16083;;;Current;;;;
04/05/2026;1189;CURITIBA;;LIVDMIN0701272;RESALE;L E F COMERCIO  PROJETOS E CONSULTORIA LTDA;11.945.569/0001-46;INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;7;9,75%;1813,21;1989,997975;12692,47;13929,98583;;;Current;;;;
21/05/2026;1333;CURITIBA;;LIVNEO526062;RESALE;NEOSOLAR ENERGIA LTDA;12.420.339/0003-9;INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;10;9,75%;1482,46;1626,99985;14824,6;16269,9985;;;Current;;;;
08/05/2026;206;MANAUS;;LIVPDLM0701318;RESALE;DLM ACESSORIA DE VENDAS LTDA;45.070.536/0001-11;INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;1;9,75%;2551,25;2799,996875;2551,25;2799,996875;;;Current;;;;
26/05/2026;214;MANAUS;;LIVTEI526077;RESALE;TEIXEIRA COMERCIO DE EQUIPAMENTOS ELETRONICOS LTDA;39.492.416/0001-00;INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;2;0,00%;2800;2800;5600;5600;;;Current;;;;
29/05/2026;4470;FORTALEZA;;LIVDSOL0001389;RESALE;SOLAR LIFE ENERGY LTDA;00.823.358/0001-14; INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;10;9,75%;2004,556;2200,00021;20045,56;22000,0021;;;Current;;;;
28/05/2026;220;MANAUS;;LIVPBRA0001376;RESALE;BRASCOM LTDA;24.311.178/0001-11;INVERSOR ON-GRID TRIFASICO GT3 -100K-1 380V AFCI;GT3-100K-1R11002;1;9,75%;23445,28;25731,1948;23445,28;25731,1948;;;Current;;;;
19/05/2026;4257;FORTALEZA;;LIVDROT0001396;RESALE;ROTEX CONSTRUCOES E SERVICOS LTDA;31.276.477/0001-28;INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT3-15KD1R11008;GT3-15KD1R11008;5;9,75%;2801,822;3074,999645;14009,11;15374,99823;;;Current;;;;
29/05/2026;4470;FORTALEZA;;LIVDSOL0001389;RESALE;SOLAR LIFE ENERGY LTDA;00.823.358/0001-14;INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT3-15KD1R11008;GT3-15KD1R11008;2;9,75%;3156,93;3464,730675;6313,86;6929,46135;;;Current;;;;
19/05/2026;4257;FORTALEZA;;LIVDROT0001396;RESALE;ROTEX CONSTRUCOES E SERVICOS LTDA;31.276.477/0001-28;INVERSORES PARA SISTEMAS FOTOVOLTAICOS ON-GRID GT3-20KD1R11008;GT3-20KD1R11008;5;9,75%;3644,646;3999,998985;18223,23;19999,99493;;;Current;;;;
29/05/2026;4470;FORTALEZA;;LIVDSOL0001389;RESALE;SOLAR LIFE ENERGY LTDA;00.823.358/0001-14;INVERSORES PARA SISTEMAS FOTOVOLTAICOS ON-GRID GT3-20KD1R11008;GT3-20KD1R11008;2;9,75%;3441,575;3777,128563;6883,15;7554,257125;;;Current;;;;
